,Unnamed: 0,harvest_date,id,lat,lng,pdf,planted_date,tillage,year
434,434.0,HARVESTED: 09/11/2017 ,68088.0,38.5197864299696,-87.2038986566327,68088.pdf,PLANTED: 04/14/2017 ,TILLAGE: Vertical-Till,2017.0
435,435.0,HARVESTED: 11/06/2017 ,71553.0,43.0278762833628,-95.1587110067738,71553.pdf,PLANTED: 05/13/2017 ,TILLAGE: Min.-Till,2017.0
436,436.0,HARVESTED: 11/10/2017 ,68344.0,40.192652136004,-86.048455295244,68344.pdf,PLANTED: 05/18/2017 ,TILLAGE: Min.-Till,2017.0
437,437.0,HARVESTED: 09/18/2017 ,68597.0,38.8285751107392,-89.8691467375796,68597.pdf,"PLANTED: 04/19/2017

",TILLAGE: Conv.-Till,2017.0
438,438.0,HARVESTED: 11/03/2017 ,71429.0,41.2166285493951,-92.3812115192413,71429.pdf,PLANTED: 05/01/2017 ,TILLAGE: Field Cultivation,2017.0
439,439.0,"HARVESTED: 10/19/2017

POPULATION:

31,500

",68192.0,42.0746701102373,-95.208066701889,68192.pdf,"PLANTED: 05/10/2017
HARVESTED: 10/19/2017

",TILLAGE: No-Till,2017.0
440,440.0,HARVESTED: 10/27/2017 ,71023.0,41.7925765910138,-86.1557185649872,71023.pdf,PLANTED: 05/06/2017 ,TILLAGE: No-Till,2017.0
441,441.0,"HARVESTED:
ROW WIDTH: 36.0 inches

11/06/2017

POPULATION: 36,000

",68222.0,42.6539094307374,-92.3332214355469,68222.pdf,"PLANTED: 04/24/2017

HARVESTED:
ROW WIDTH: 36.0 inches

11/06/2017

",TILLAGE: No-Till,2017.0
442,442.0,HARVESTED: 11/03/2017 ,71394.0,42.8801956733009,-95.9459330659474,71394.pdf,PLANTED: 05/06/2017 ,TILLAGE: Min.-Till,2017.0
443,443.0,HARVESTED: 11/03/2017 ,71466.0,41.8362363396129,-96.0578227043152,71466.pdf,"PLANTED: 05/14/2017

",TILLAGE: Disc,2017.0
444,444.0,HARVESTED: 10/01/2017 ,71150.0,43.4178293668835,-83.1730055809021,71150.pdf,PLANTED: 04/28/2017 ,TILLAGE: V-Rip / Field Cultivation,2017.0
445,445.0,"HARVESTED:

ROW WIDTH: 30.0 inches

11/17/2017

POPULATION: 33,000
",71597.0,40.1972407421517,-85.9779632091522,71597.pdf,"PLANTED: 05/17/2017

HARVESTED:

ROW WIDTH: 30.0 inches

11/17/2017

",TILLAGE: No-Till,2017.0
446,446.0,HARVESTED: 11/17/2017 ,71598.0,40.1973636666782,-85.9781455993652,71598.pdf,PLANTED: 05/17/2017 ,TILLAGE: No-Till,2017.0
447,447.0,HARVESTED: 11/17/2017 ,71599.0,40.197101427419,-85.9779739379883,71599.pdf,PLANTED: 05/17/2017 ,TILLAGE: No-Till,2017.0
448,448.0,HARVESTED: 10/28/2017 ,57926.0,42.8070654029635,-95.778581330387,57926.pdf,PLANTED: 04/17/2017 ,TILLAGE: Field Cultivation / Vertical-Till,2017.0
449,449.0,HARVESTED: 10/01/2017 ,68396.0,41.3408925784667,-83.3173620700836,68396.pdf,PLANTED: 05/18/2017 ,TILLAGE: S-Tine / Disk-Rip / Vertical-Till,2017.0
450,450.0,HARVESTED: 09/14/2017 ,57938.0,36.8417131951501,-89.321186542511,57938.pdf,PLANTED: 04/06/2017 ,TILLAGE: Bedder-Roller,2017.0
451,451.0,"HARVESTED: 10/29/2017
ROW WIDTH: 30.0 inches

 

 

POPULATION: 34,000
",67977.0,41.1718143515874,-88.6247680312963,67977.pdf,"PLANTED: 04/25/2017
HARVESTED: 10/29/2017
ROW WIDTH: 30.0 inches

 

 

",TILLAGE: Field Cultivation,2017.0
452,452.0,HARVESTED: 11/06/2017 ,68691.0,42.7504915354908,-90.5488817661445,68691.pdf,PLANTED: 05/05/2017 ,TILLAGE: No-Till,2017.0
453,453.0,HARVESTED: 10/14/2017 ,70687.0,39.1025796906778,-93.550837214293,70687.pdf,PLANTED: 04/25/2017 ,TILLAGE: No-Till,2017.0
454,454.0,HARVESTED: 10/05/2017 ,70772.0,41.1036735446382,-87.8112316131592,70772.pdf,PLANTED: 04/18/2017 ,TILLAGE: Chisel / Field Cultivation,2017.0
455,455.0,HARVESTED: 11/29/2017 ,68514.0,40.0757727676826,-84.3157768249512,68514.pdf,PLANTED: 06/02/2017 ,TILLAGE: No-Till,2017.0
456,456.0,HARVESTED: 09/27/2017 ,67961.0,40.4711919012036,-89.6069383621216,67961.pdf,PLANTED: 04/19/2017 ,TILLAGE: Disk-Rip / Vertical-Till,2017.0
457,457.0,HARVESTED: 10/16/2017 ,68428.0,40.7184725949887,-88.8585041057973,68428.pdf,PLANTED: 04/19/2017 ,TILLAGE: Conv.-Till,2017.0
458,458.0,HARVESTED: 10/01/2017 ,71152.0,43.4289255908498,-83.5625267028809,71152.pdf,PLANTED: 05/01/2017 ,TILLAGE: Chisel / Field Cultivation,2017.0
459,459.0,HARVESTED: 10/21/2017 ,68196.0,41.836252326742,-90.4440021514893,68196.pdf,PLANTED: 05/06/2017 ,TILLAGE: Chisel / Field Cultivation,2017.0
460,460.0,HARVESTED: 10/24/2017 ,68060.0,41.964388496448,-91.8544793128967,68060.pdf,PLANTED: 04/25/2017 ,TILLAGE: Field Cultivation,2017.0
461,461.0,"HARVESTED: 10/16/2017
ROW WIDTH: 30.0 inches

 

POPULATION: 32,000
",68819.0,40.4508006966205,-83.0861663818359,68819.pdf,"PLANTED: 04/28/2017
HARVESTED: 10/16/2017
ROW WIDTH: 30.0 inches

 

",TILLAGE: Chisel / Field Cultivation / Conv.-Till,2017.0
462,462.0,HARVESTED: 10/26/2017 ,67972.0,42.7039755080305,-94.8757720032266,67972.pdf,PLANTED: 04/24/2017 ,TILLAGE: Field Cultivation,2017.0
463,463.0,HARVESTED: 10/01/2017 ,68612.0,41.1905637628504,-83.2539975643158,68612.pdf,PLANTED: 06/03/2017 ,TILLAGE: No-Till,2017.0
464,464.0,HARVESTED: 10/23/2017 ,68193.0,41.6731682649167,-90.4936981201172,68193.pdf,PLANTED: 05/06/2017 ,TILLAGE: Chisel / Field Cultivation / Vertical-Till,2017.0
465,465.0,HARVESTED: 09/18/2017 ,57909.0,39.3995748238562,-89.1772270202637,57909.pdf,PLANTED: 04/13/2017 ,TILLAGE: Field Cultivation,2017.0
466,466.0,HARVESTED: 10/05/2017 ,68159.0,36.9999581017925,-88.3618901171481,68159.pdf,PLANTED: 05/03/2017 ,TILLAGE: No-Till,2017.0
467,467.0,HARVESTED: 11/16/2017 ,71562.0,42.8594638855735,-90.5505923276723,71562.pdf,PLANTED: 05/06/2017 ,TILLAGE: No-Till,2017.0
468,468.0,HARVESTED: 10/19/2017 ,68050.0,40.8559548019454,-91.3269424438477,68050.pdf,PLANTED: 04/24/2017 ,TILLAGE: Chisel / Field Cultivation,2017.0
469,469.0,"HARVESTED: 09/28/2017
ROW WIDTH: 30.0 inches

9/2017 POPULATION: 35,500

",57871.0,40.28993621601,-88.9778637886047,57871.pdf,"PLANTED: 04/1

HARVESTED: 09/28/2017
ROW WIDTH: 30.0 inches

9/2017 ",TILLAGE: V-Rip,2017.0
470,470.0,HARVESTED: 11/01/2017 ,57897.0,42.3979142375525,-95.3863071332572,57897.pdf,PLANTED: 04/12/2017 ,TILLAGE: No-Till,2017.0
471,471.0,HARVESTED: 09/20/2017 ,57933.0,37.0816468334502,-89.7595453262329,57933.pdf,PLANTED: 04/12/2017 ,TILLAGE: Conv.-Till,2017.0
472,472.0,HARVESTED: 10/13/2017 ,68041.0,39.0745771103543,-88.6456775665283,68041.pdf,PLANTED: 04/24/2017 ,TILLAGE: Chisel / Field Cultivation,2017.0
473,473.0,HARVESTED: 09/06/2017 ,70414.0,38.9630794646421,-87.7835083007813,70414.pdf,PLANTED: 04/10/2017 ,TILLAGE: Field Cultivation,2017.0
474,474.0,"HARVESTED:

10/24/2017

POPULATION: 31,000
",71157.0,38.9803617776817,-89.8055313547625,71157.pdf,"PLANTED: 04/19/2017
HARVESTED:

10/24/2017

",TILLAGE: Conv.-Till,2017.0
475,475.0,HARVESTED: 10/29/2017 ,68533.0,42.7093085083003,-93.261501789093,68533.pdf,PLANTED: 05/04/2017 ,TILLAGE: Field Cultivation / Conv.-Till,2017.0
476,476.0,HARVESTED: 10/29/2017 ,71028.0,42.1320943557682,-85.4306316375732,71028.pdf,PLANTED: 05/16/2017 ,TILLAGE: Chisel / Disc,2017.0
477,477.0,"HARVESTED: 09/23/2017
ROW WIDTH: 30.0 inches

POPULATION: 34,500

",67974.0,41.5549028919839,-89.950647354126,67974.pdf,"PLANTED: 04/25/2017

HARVESTED: 09/23/2017
ROW WIDTH: 30.0 inches

",TILLAGE: Chisel,2017.0
478,478.0,HARVESTED: 10/05/2017 ,68304.0,36.6965150258455,-86.6483447074741,68304.pdf,PLANTED: 05/18/2017 ,TILLAGE: No-Till,2017.0
479,479.0,HARVESTED: 10/31/2017 ,68402.0,41.4791327143926,-85.8554720878601,68402.pdf,PLANTED: 04/28/2017 ,TILLAGE: Chisel / Conv.-Till,2017.0
480,480.0,HARVESTED: 10/31/2017 ,68515.0,39.4588604310943,-83.7649154663086,68515.pdf,PLANTED: 05/18/2017 ,TILLAGE: Field Cultivation / No-Till,2017.0
481,481.0,HARVESTED: 10/10/2017 ,57912.0,41.7823850342445,-90.1456546783447,57912.pdf,PLANTED: 05/06/2017 ,TILLAGE: Strip-Till,2017.0
482,482.0,"HARVESTED: 11/17/2017

POPULATION:

32,500

",68253.0,41.9089587075956,-95.2269599986842,68253.pdf,"PLANTED: 05/13/2017
HARVESTED: 11/17/2017

",TILLAGE: Field Cultivation,2017.0
483,483.0,"HARVESTED: 10/28/2017
ROW WIDTH: 30.0 inches

POPULATION: 32,000
",68169.0,42.064523524748,-95.4606342315674,68169.pdf,"PLANTED: 05/05/2017
HARVESTED: 10/28/2017
ROW WIDTH: 30.0 inches

",TILLAGE: No-Till,2017.0
484,484.0,HARVESTED: 11/03/2017 ,71229.0,43.1319336953685,-84.4636952877045,71229.pdf,PLANTED: 05/19/2017 ,TILLAGE: No-Till,2017.0
485,485.0,HARVESTED: 10/01/2017 ,71428.0,41.7142664430652,-95.1123118400574,71428.pdf,PLANTED: 11/08/2017 ,TILLAGE: No-Till,2017.0
486,486.0,HARVESTED: 10/20/2017 ,70709.0,37.4715883981812,-94.4832801818848,70709.pdf,PLANTED: 06/04/2017 ,TILLAGE: Min.-Till,2017.0
487,487.0,HARVESTED: 09/11/2017 ,68094.0,37.9955803675373,-87.440641893954,68094.pdf,PLANTED: 04/13/2017 ,TILLAGE: Conv.-Till,2017.0
488,488.0,HARVESTED: 09/30/2017 ,68120.0,41.0057793890973,-89.7537088394165,68120.pdf,PLANTED: 04/15/2017 ,TILLAGE: Field Cultivation,2017.0
489,489.0,HARVESTED: 09/30/2017 ,68123.0,41.1801714402693,-89.6772673288132,68123.pdf,PLANTED: 04/24/2017 ,TILLAGE: Field Cultivation,2017.0
490,490.0,HARVESTED: 10/02/2017 ,67979.0,41.1483489327689,-90.7206344604492,67979.pdf,PLANTED: 04/25/2017 ,TILLAGE: No-Till,2017.0
491,491.0,HARVESTED: 10/03/2017 ,68326.0,40.3796361049073,-84.7263050079346,68326.pdf,PLANTED: 05/16/2017 ,TILLAGE: Field Cultivation,2017.0
492,492.0,HARVESTED: 10/04/2017 ,70695.0,39.3300752958612,-91.5771580123884,70695.pdf,PLANTED: 04/12/2017 ,TILLAGE: Field Cultivation,2017.0
493,493.0,HARVESTED: 11/03/2017 ,68587.0,41.8601645998253,-95.2096652984619,68587.pdf,PLANTED: 04/22/2017 ,TILLAGE: Field Cultivation,2017.0
494,494.0,HARVESTED: 11/20/2017 ,68261.0,43.9277403016558,-91.1173691938157,68261.pdf,PLANTED: 05/14/2017 ,TILLAGE: No-Till,2017.0
495,495.0,HARVESTED: 09/25/2017 ,68053.0,40.804454347291,-91.5171432495117,68053.pdf,PLANTED: 04/23/2017 ,TILLAGE: Chisel / Field Cultivation,2017.0
496,496.0,HARVESTED: 11/24/2017 ,68694.0,40.6797755757799,-83.6087143421173,68694.pdf,PLANTED: 04/25/2017 ,TILLAGE: Chisel / Field Cultivation / Conv.-Till,2017.0
497,497.0,HARVESTED: 10/02/2017 ,68367.0,40.7802164688158,-89.7520780563354,68367.pdf,PLANTED: 05/08/2017 ,TILLAGE: Field Cultivation,2017.0
498,498.0,HARVESTED: 10/09/2017 ,68194.0,41.7097012756261,-90.7693004608154,68194.pdf,PLANTED: 05/07/2017 ,TILLAGE: Field Cultivation,2017.0
499,499.0,HARVESTED: 10/31/2017 ,68071.0,39.432414376675,-83.5627841949463,68071.pdf,PLANTED: 04/25/2017 ,TILLAGE: Vertical-Till,2017.0
500,500.0,HARVESTED: 11/11/2017 ,68371.0,41.5859260608427,-84.5083706202849,68371.pdf,PLANTED: 05/23/2017 ,TILLAGE: Chisel / Field Cultivation / Disc,2017.0
501,501.0,HARVESTED: 10/17/2017 ,68168.0,41.0893140702631,-84.6172142028809,68168.pdf,PLANTED: 04/21/2017 ,TILLAGE: Chisel,2017.0
502,502.0,HARVESTED: 10/13/2017 ,68040.0,41.3704459193567,-84.0109288381094,68040.pdf,"PLANTED: 04/28/2017

",TILLAGE: Field Cultivation / Vertical-Till,2017.0
503,503.0,HARVESTED: 10/20/2017 ,68214.0,42.5632085976885,-95.1852721321395,68214.pdf,PLANTED: 04/17/2017 ,TILLAGE: Strip-Till,2017.0
504,504.0,HARVESTED: 09/19/2017 ,67947.0,36.4559974425434,-89.6636939048767,67947.pdf,PLANTED: 04/13/2017 ,TILLAGE: Conv.-Till,2017.0
505,505.0,HARVESTED: 10/03/2017 ,70669.0,39.3417590814908,-91.6233349227886,70669.pdf,PLANTED: 04/22/2017 ,TILLAGE: No-Till,2017.0
506,506.0,HARVESTED: 10/03/2017 ,70671.0,39.273686883491,-91.6245794677718,70671.pdf,PLANTED: 05/05/2017 ,TILLAGE: No-Till,2017.0
507,507.0,"HARVESTED: 09/11/2017
ROW WIDTH: 30.0 inches

POPULATION: 33,000
",67952.0,39.9142633582556,-95.6954624172897,67952.pdf,"PLANTED: 04/18/2017
HARVESTED: 09/11/2017
ROW WIDTH: 30.0 inches

",TILLAGE: Field Cultivation,2017.0
508,508.0,HARVESTED: 10/01/2017 ,68158.0,44.866515512963,-97.7360916137695,68158.pdf,PLANTED: 05/07/2017 ,TILLAGE: Chisel / Field Cultivation,2017.0
509,509.0,"HARVESTED: 10/31/2017
ROW WIDTH: 30.0 inches

 

 

POPULATION: 34,000
",71297.0,43.6209998778222,-87.9414191157123,71297.pdf,"PLANTED: 05/04/2017
HARVESTED: 10/31/2017
ROW WIDTH: 30.0 inches

 

 

",TILLAGE: Moldboard,2017.0
510,510.0,HARVESTED: 10/26/2017 ,70783.0,41.8967829100988,-83.9033603668213,70783.pdf,PLANTED: 04/28/2017 ,TILLAGE: Strip-Till,2017.0
511,511.0,HARVESTED: 10/18/2017 ,68204.0,42.2227971412203,-92.9054546356201,68204.pdf,PLANTED: 05/06/2017 ,TILLAGE: Chisel / Field Cultivation,2017.0
512,512.0,HARVESTED: 10/27/2017 ,68255.0,42.9405905671599,-95.5256509780884,68255.pdf,PLANTED: 05/08/2017 ,TILLAGE: Conv.-Till,2017.0
513,513.0,HARVESTED: 10/23/2017 ,68257.0,42.9700523108023,-95.4867267608643,68257.pdf,PLANTED: 05/12/2017 ,TILLAGE: Conv.-Till,2017.0
514,514.0,HARVESTED: 10/23/2017 ,68279.0,42.968984647488,-95.4871559143066,68279.pdf,PLANTED: 05/15/2017 ,TILLAGE: Conv.-Till,2017.0
515,515.0,HARVESTED: 10/03/2017 ,70662.0,40.5821491507018,-90.9258556365967,70662.pdf,PLANTED: 05/06/2017 ,TILLAGE: Strip-Till,2017.0
516,516.0,HARVESTED: 10/17/2017 ,57931.0,40.8246990854744,-88.5842657279955,57931.pdf,PLANTED: 04/24/2017 ,TILLAGE: Conv.-Till,2017.0
517,517.0,HARVESTED: 09/26/2017 ,68026.0,38.857396607965,-87.0185852050781,68026.pdf,PLANTED: 04/26/2017 ,TILLAGE: No-Till,2017.0
518,518.0,HARVESTED: 11/02/2017 ,68240.0,41.0271262566341,-91.7874991893768,68240.pdf,PLANTED: 05/09/2017 ,TILLAGE: Field Cultivation / Disc,2017.0
519,519.0,HARVESTED: 10/01/2017 ,68145.0,40.8576751226375,-87.4320316314697,68145.pdf,PLANTED: 04/19/2017 ,TILLAGE: Chisel / Field Cultivation,2017.0
520,520.0,HARVESTED: 10/01/2017 ,68104.0,41.5605547843371,-93.0727386474609,68104.pdf,PLANTED: 04/18/2017 ,TILLAGE: Conv.-Till,2017.0
521,521.0,"HARVESTED:

10/01/2017 ",68086.0,41.5564443661886,-93.0629539489746,68086.pdf,"PLANTED: 04/08/2017

HARVESTED:

10/01/2017 SOIL TEXTURE: Clay

ROW WIDTH: 30.0 inches PREVIOUS CROP: Corn

",TILLAGE: Disc / Disk-Rip / Vertical-Till,2017.0
522,522.0,"HARVESTED:

ROW WIDTH: 30.0 inches

POPULATION: 33,500

10/03/2017 ",67992.0,39.1993532039452,-93.3115396829314,67992.pdf,"PLANTED: 04/14/2017

HARVESTED:

ROW WIDTH: 30.0 inches

",TILLAGE: Min.-Till,2017.0
523,523.0,HARVESTED: 11/09/2017 ,71434.0,42.1055140483736,-85.0535130500793,71434.pdf,PLANTED: 05/18/2017 ,TILLAGE: Chisel / Disc,2017.0
524,524.0,HARVESTED: 11/08/2017 ,68256.0,43.3006184377615,-95.5757761001587,68256.pdf,PLANTED: 05/11/2017 ,TILLAGE: Conv.-Till,2017.0
525,525.0,HARVESTED: 10/31/2017 ,68564.0,41.9147967822033,-92.6304531097412,68564.pdf,PLANTED: 05/16/2017 ,TILLAGE: No-Till,2017.0
526,526.0,HARVESTED: 10/27/2017 ,68215.0,41.5928510000495,-89.2733573913574,68215.pdf,PLANTED: 04/24/2017 ,TILLAGE: Chisel / Field Cultivation,2017.0
527,527.0,"HARVESTED:
ROW WIDTH: 30.0 inches

10/19/2017

POPULATION: 35,000
",57872.0,40.0400186246318,-88.8503837585449,57872.pdf,"PLANTED: 04/24/2017

HARVESTED:
ROW WIDTH: 30.0 inches

10/19/2017

",TILLAGE: Field Cultivation,2017.0
528,528.0,HARVESTED: 10/18/2017 ,69420.0,36.7703111202561,-86.3334846496582,69420.pdf,PLANTED: 05/10/2017 ,TILLAGE: No-Till,2017.0
529,529.0,HARVESTED: 10/06/2017 ,71159.0,38.820357083557,-89.598944666206,71159.pdf,PLANTED: 05/19/2017 ,TILLAGE: Conv.-Till,2017.0
530,530.0,HARVESTED: 10/05/2017 ,68127.0,39.2704541119257,-85.8066987991333,68127.pdf,PLANTED: 04/20/2017 ,TILLAGE: No-Till,2017.0
531,531.0,"HARVESTED: 09/24/2017

POPULATION: 35,000
",68223.0,40.9450766977852,-91.3150763511658,68223.pdf,"PLANTED: 04/23/2017
HARVESTED: 09/24/2017

",TILLAGE: Disc,2017.0
532,532.0,HARVESTED: 10/18/2017 ,68035.0,40.0829963232206,-90.1681546568163,68035.pdf,PLANTED: 04/18/2017 ,TILLAGE: Min.-Till,2017.0
533,533.0,HARVESTED: 10/18/2017 ,70693.0,41.5061348062921,-93.2799339294434,70693.pdf,PLANTED: 04/29/2017 ,TILLAGE: Disc,2017.0
534,534.0,HARVESTED: 10/01/2017 ,68748.0,43.0560324821575,-92.2784185409546,68748.pdf,PLANTED: 05/07/2017 ,TILLAGE: Chisel / Field Cultivation,2017.0
535,535.0,HARVESTED: 10/29/2017 ,68471.0,43.2918805738388,-92.5732576847076,68471.pdf,PLANTED: 05/07/2017 ,TILLAGE: V-Rip / Field Cultivation,2017.0
536,536.0,HARVESTED: 10/27/2017 ,71526.0,43.7372922821949,-90.021220162232,71526.pdf,PLANTED: 05/26/2017 ,TILLAGE: Min.-Till,2017.0
537,537.0,HARVESTED: 11/09/2017 ,68280.0,43.2780020471992,-94.9732339382172,68280.pdf,PLANTED: 05/16/2017 ,TILLAGE: Conv.-Till,2017.0
538,538.0,HARVESTED: 11/09/2017 ,68282.0,43.2990724192194,-94.9727725982666,68282.pdf,PLANTED: 05/16/2017 ,TILLAGE: Conv.-Till,2017.0
539,539.0,HARVESTED: 11/02/2017 ,71546.0,43.1247299431411,-95.7573509216309,71546.pdf,PLANTED: 04/13/2017 ,TILLAGE: Conv.-Till,2017.0
540,540.0,HARVESTED: 11/09/2017 ,57920.0,41.7635655961627,-89.8635292053223,57920.pdf,PLANTED: 05/31/2017 ,TILLAGE: Chisel,2017.0
541,541.0,HARVESTED: 11/10/2017 ,68647.0,42.6140016169096,-91.8196105957031,68647.pdf,PLANTED: 05/10/2017 ,TILLAGE: Chisel,2017.0
542,542.0,HARVESTED: 09/21/2017 ,70461.0,35.6076511277876,-86.4681616432554,70461.pdf,PLANTED: 05/17/2017 ,TILLAGE: Chisel,2017.0
543,543.0,HARVESTED: 11/29/2017 ,68180.0,42.8399359931583,-90.5749951316355,68180.pdf,PLANTED: 05/07/2017 ,TILLAGE: No-Till,2017.0
544,544.0,HARVESTED: 11/29/2017 ,68181.0,42.8461553593334,-90.5734893147735,68181.pdf,PLANTED: 05/07/2017 ,TILLAGE: No-Till,2017.0
545,545.0,"HARVESTED:

POPULATION: 33,500
",70496.0,39.6206315500488,-85.0723958015442,70496.pdf,"PLANTED: 04/26/2017
10/01/2017
ROW WIDTH: 30.0 inches

HARVESTED:

",TILLAGE: In-Line Rip / Vertical-Till,2017.0
546,546.0,HARVESTED: 11/03/2017 ,67959.0,42.6898747969168,-90.4351901027355,67959.pdf,PLANTED: 04/24/2017 ,TILLAGE: No-Till,2017.0
547,547.0,HARVESTED: 11/03/2017 ,68375.0,43.2413880747485,-94.3115212620976,68375.pdf,PLANTED: 05/11/2017 ,TILLAGE: Disk-Rip,2017.0
548,548.0,HARVESTED: 11/03/2017 ,68377.0,43.2416381759176,-94.3127711714999,68377.pdf,PLANTED: 05/11/2017 ,TILLAGE: Disk-Rip,2017.0
549,549.0,"HARVESTED: 11/01/2017

POPULATION: 32,000
",71208.0,41.945319324336,-95.0547409057617,71208.pdf,"PLANTED: 04/21/2017
HARVESTED: 11/01/2017

",TILLAGE: No-Till,2017.0
550,550.0,HARVESTED: 10/01/2017 ,71219.0,43.2302582495424,-83.1781768798828,71219.pdf,PLANTED: 05/10/2017 ,TILLAGE: Moldboard / Field Cultivation,2017.0
551,551.0,HARVESTED: 09/07/2017 ,68080.0,38.2925638727558,-87.5364875793457,68080.pdf,PLANTED: 04/11/2017 ,TILLAGE: Chisel / Field Cultivation / Vertical-Till,2017.0
552,552.0,HARVESTED: 09/11/2017 ,68082.0,38.2670955112224,-87.6413726806641,68082.pdf,PLANTED: 04/13/2017 ,TILLAGE: Chisel / Field Cultivation / Vertical-Till,2017.0
553,553.0,HARVESTED: 09/26/2017 ,70458.0,39.1190867119051,-93.2818658056404,70458.pdf,PLANTED: 04/21/2017 ,TILLAGE: No-Till,2017.0
554,554.0,HARVESTED: 10/27/2017 ,68351.0,38.018809807004,-88.3552372455597,68351.pdf,PLANTED: 05/17/2017 ,TILLAGE: Disc,2017.0
555,555.0,HARVESTED: 10/12/2017 ,70666.0,43.0417944529015,-93.4184646606445,70666.pdf,PLANTED: 05/06/2017 ,TILLAGE: Conv.-Till,2017.0
556,556.0,HARVESTED: 10/12/2017 ,70667.0,43.041543532886,-93.41872215271,70667.pdf,PLANTED: 05/06/2017 ,TILLAGE: Conv.-Till,2017.0
557,557.0,HARVESTED: 10/25/2017 ,68483.0,42.4088982285676,-94.6296536922455,68483.pdf,PLANTED: 05/12/2017 ,TILLAGE: Moldboard,2017.0
558,558.0,HARVESTED: 11/02/2017 ,68033.0,42.448240603302,-94.7462868690491,68033.pdf,PLANTED: 04/27/2017 ,TILLAGE: Conv.-Till,2017.0
559,559.0,HARVESTED: 10/27/2017 ,57882.0,41.0279593261989,-88.2090633984135,57882.pdf,PLANTED: 04/24/2017 ,TILLAGE: Chisel / Vertical-Till,2017.0
560,560.0,"HARVESTED: 10/08/2017

POPULATION: 36,000
",68535.0,42.8470237030981,-92.5534629821777,68535.pdf,"PLANTED: 05/13/2017
HARVESTED: 10/08/2017

",TILLAGE: Chisel / Field Cultivation / Conv.-Ti,2017.0
561,561.0,HARVESTED: 10/01/2017 ,68254.0,43.6885194165047,-94.5071303844452,68254.pdf,PLANTED: 05/07/2017 ,TILLAGE: Conv.-Till,2017.0
562,562.0,"HARVESTED:

ROW WIDTH: 30.0 inches

10/30/2017

POPULATION: 35,500

",68186.0,43.2167487949353,-93.8894176483154,68186.pdf,"PLANTED: 05/08/2017

HARVESTED:

ROW WIDTH: 30.0 inches

10/30/2017

",TILLAGE: Field Cultivation,2017.0
563,563.0,HARVESTED: 11/14/2017 ,71557.0,40.7672816488767,-93.0600357055664,71557.pdf,PLANTED: 05/16/2017 ,TILLAGE: V-Rip / S-Tine / Conv.-Till,2017.0
564,564.0,"HARVESTED: 09/25/2017

POPULATION:

34,500

",70453.0,40.0327569580225,-89.3473885440829,70453.pdf,"PLANTED: 04/13/2017
HARVESTED: 09/25/2017

",TILLAGE: Chisel,2017.0
565,565.0,HARVESTED: 10/03/2017 ,68446.0,37.9699140356291,-94.4481754302979,68446.pdf,PLANTED: 05/16/2017 ,TILLAGE: Vertical-Till,2017.0
566,566.0,HARVESTED: 09/11/2017 ,70433.0,39.2486115257371,-93.8786673614663,70433.pdf,PLANTED: 04/18/2017 ,TILLAGE: V-Rip,2017.0
567,567.0,HARVESTED: 10/27/2017 ,68229.0,37.1254639890492,-88.9514102939818,68229.pdf,PLANTED: 05/11/2017 ,TILLAGE: No-Till / Conv.-Till,2017.0
568,568.0,HARVESTED: 10/27/2017 ,71235.0,42.9664276569036,-95.0367558160515,71235.pdf,PLANTED: 05/07/2017 ,TILLAGE: Conv.-Till,2017.0
569,569.0,HARVESTED: 10/25/2017 ,70784.0,42.9622910638837,-94.9758775138832,70784.pdf,PLANTED: 05/07/2017 ,TILLAGE: Conv.-Till,2017.0
570,570.0,HARVESTED: 10/12/2017 ,68017.0,39.7208537646228,-87.2036361694336,68017.pdf,PLANTED: 04/26/2017 ,TILLAGE: V-Rip,2017.0
571,571.0,HARVESTED: 10/26/2017 ,70781.0,43.4510496273827,-83.5573768615723,70781.pdf,PLANTED: 04/21/2017 ,TILLAGE: No-Till,2017.0
572,572.0,HARVESTED: 10/26/2017 ,70782.0,43.4509873175153,-83.5568618774414,70782.pdf,PLANTED: 04/27/2017 ,TILLAGE: No-Till,2017.0
573,573.0,HARVESTED: 10/25/2017 ,71234.0,43.4934925389523,-89.1037218039125,71234.pdf,PLANTED: 05/09/2017 ,TILLAGE: Chisel,2017.0
574,574.0,HARVESTED: 11/03/2017 ,68437.0,40.0482529850114,-84.8362142276531,68437.pdf,PLANTED: 06/01/2017 ,TILLAGE: Field Cultivation,2017.0
575,575.0,HARVESTED: 09/29/2017 ,70486.0,39.3018038694845,-93.2189127619776,70486.pdf,PLANTED: 04/16/2017 ,TILLAGE: Min.-Till,2017.0
576,576.0,HARVESTED: 10/25/2017 ,68608.0,43.9533739560575,-90.2233956003459,68608.pdf,PLANTED: 05/13/2017 ,TILLAGE: Conv.-Till,2017.0
577,577.0,HARVESTED: 10/24/2017 ,68246.0,42.4746186481969,-95.9198431781941,68246.pdf,PLANTED: 05/07/2017 ,TILLAGE: No-Till,2017.0
578,578.0,HARVESTED: 10/01/2017 ,68036.0,41.7613248190783,-93.3669662475586,68036.pdf,PLANTED: 04/26/2017 ,TILLAGE: Field Cultivation / Disc,2017.0
579,579.0,HARVESTED: 10/20/2017 ,68179.0,42.6828498292494,-90.3000760355767,68179.pdf,PLANTED: 05/06/2017 ,TILLAGE: Strip-Till,2017.0
